;bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
10;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.407968282699585;native;No Fences const:simlarge:4
11;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.428337335586548;native;No Fences const:simlarge:4
12;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.496951580047607;native;No Fences const:simlarge:4
13;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.433597564697266;native;No Fences const:simlarge:4
14;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.51923942565918;native;No Fences const:simlarge:4
15;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.516932725906372;native;No Fences const:simlarge:4
16;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;5.545264482498169;native;No Fences const:simlarge:4
17;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.636348247528076;native;No Fences const:simlarge:4
18;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.522056341171265;native;No Fences const:simlarge:4
19;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.nz23fbna/in_64K.txt /tmp/parsec.blackscholes.nz23fbna/prices.txt;seconds;0;4.528135299682617;native;No Fences const:simlarge:4
20;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.633681297302246;native;No Fences const:simlarge:4
21;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.34622049331665;native;No Fences const:simlarge:4
22;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.18641138076782;native;No Fences const:simlarge:4
23;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.21195960044861;native;No Fences const:simlarge:4
24;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.3496675491333;native;No Fences const:simlarge:4
25;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.319520473480225;native;No Fences const:simlarge:4
26;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.321550607681274;native;No Fences const:simlarge:4
27;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.27662253379822;native;No Fences const:simlarge:4
28;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.19179439544678;native;No Fences const:simlarge:4
29;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.21683669090271;native;No Fences const:simlarge:4
30;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.28579545021057;native;No Fences const:simlarge:4
31;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.46227669715881;native;No Fences const:simlarge:4
32;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.44310450553894;native;No Fences const:simlarge:4
33;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.72751259803772;native;No Fences const:simlarge:4
34;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.29422068595886;native;No Fences const:simlarge:4
35;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.19934964179993;native;No Fences const:simlarge:4
36;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.31923246383667;native;No Fences const:simlarge:4
37;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.27138161659241;native;No Fences const:simlarge:4
38;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.26746129989624;native;No Fences const:simlarge:4
39;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.no_bm45c/sequenceB_4 4 4 4000 5 0 4;seconds;0;35.28559851646423;native;No Fences const:simlarge:4
40;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;48.790586948394775;native;No Fences const:simlarge:4
41;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;42.24096035957336;native;No Fences const:simlarge:4
42;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;41.17121601104736;native;No Fences const:simlarge:4
43;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;44.165099143981934;native;No Fences const:simlarge:4
44;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;50.05922722816467;native;No Fences const:simlarge:4
45;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;41.73159503936768;native;No Fences const:simlarge:4
46;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;42.18311047554016;native;No Fences const:simlarge:4
47;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;40.910367250442505;native;No Fences const:simlarge:4
48;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;39.672290086746216;native;No Fences const:simlarge:4
49;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;39.86854600906372;native;No Fences const:simlarge:4
50;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;40.86134004592896;native;No Fences const:simlarge:4
51;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;44.86193060874939;native;No Fences const:simlarge:4
52;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;41.9469301700592;native;No Fences const:simlarge:4
53;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;42.2470543384552;native;No Fences const:simlarge:4
54;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;40.06967496871948;native;No Fences const:simlarge:4
55;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;40.66853094100952;native;No Fences const:simlarge:4
56;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;41.04371905326843;native;No Fences const:simlarge:4
57;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;43.9495792388916;native;No Fences const:simlarge:4
58;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;42.50160336494446;native;No Fences const:simlarge:4
59;parsec.canneal;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/canneal/inst/amd64-linux.gcc/bin/canneal 4 15000 2000 /tmp/parsec.canneal.zx18wlhe/400000.nets 128;seconds;0;43.0359992980957;native;No Fences const:simlarge:4
60;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.41492891311646;native;No Fences const:simlarge:4
61;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.25674486160278;native;No Fences const:simlarge:4
62;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;110.17280101776124;native;No Fences const:simlarge:4
63;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.61305785179138;native;No Fences const:simlarge:4
64;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;111.85174632072447;native;No Fences const:simlarge:4
65;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.97378778457642;native;No Fences const:simlarge:4
66;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.10194492340088;native;No Fences const:simlarge:4
67;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.61300492286682;native;No Fences const:simlarge:4
68;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.11356663703918;native;No Fences const:simlarge:4
69;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.47468781471252;native;No Fences const:simlarge:4
70;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.33793592453004;native;No Fences const:simlarge:4
71;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.04205274581908;native;No Fences const:simlarge:4
72;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;107.99916887283324;native;No Fences const:simlarge:4
73;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;110.28966093063354;native;No Fences const:simlarge:4
74;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.9808759689331;native;No Fences const:simlarge:4
75;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.99638772010805;native;No Fences const:simlarge:4
76;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;108.28512978553772;native;No Fences const:simlarge:4
77;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;112.47955012321472;native;No Fences const:simlarge:4
78;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;109.03467583656312;native;No Fences const:simlarge:4
79;parsec.facesim;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/facesim/inst/amd64-linux.gcc/bin/facesim -timing -threads 4;seconds;0;107.90700459480286;native;No Fences const:simlarge:4
80;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;22.43939709663391;native;No Fences const:simlarge:4
81;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.777587175369263;native;No Fences const:simlarge:4
82;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.14092993736267;native;No Fences const:simlarge:4
83;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;22.048530101776123;native;No Fences const:simlarge:4
84;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.68980503082276;native;No Fences const:simlarge:4
85;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.242340087890625;native;No Fences const:simlarge:4
86;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.456292152404785;native;No Fences const:simlarge:4
87;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.440021991729736;native;No Fences const:simlarge:4
88;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.31156802177429;native;No Fences const:simlarge:4
89;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.54411697387696;native;No Fences const:simlarge:4
90;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;21.848934173583984;native;No Fences const:simlarge:4
91;parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.1z71px83/corel lsh /tmp/parsec.ferret.1z71px83/queries 10 20 4 /tmp/parsec.ferret.1z71px83/output.txt;seconds;0;22.361727237701416;native;No Fences const:simlarge:4
