;bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
50;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.53113842010498;native;No Fences
51;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;26.839329719543457;native;No Fences
52;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.516395807266235;native;No Fences
53;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;28.024786710739136;native;No Fences
54;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.850499868392944;native;No Fences
55;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.56421542167664;native;No Fences
56;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.840453624725345;native;No Fences
57;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.43100357055664;native;No Fences
58;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;27.46707892417908;native;No Fences
59;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster.oxj6bg_0/output.txt 4;seconds;0;28.624008655548096;native;No Fences
60;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.476921319961548;native;No Fences
61;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.12009048461914;native;No Fences
62;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.96318745613098;native;No Fences
63;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.95325422286988;native;No Fences
64;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.990164518356323;native;No Fences
65;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.061793327331543;native;No Fences
66;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.96603846549988;native;No Fences
67;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.08161735534668;native;No Fences
68;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.33936214447021;native;No Fences
69;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.118239402771;native;No Fences
70;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.192010164260864;native;No Fences
71;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.08820533752441;native;No Fences
72;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.165436267852783;native;No Fences
73;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.057769298553467;native;No Fences
74;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.07613849639893;native;No Fences
75;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.116069316864014;native;No Fences
76;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;23.05294442176819;native;No Fences
77;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.945236444473267;native;No Fences
78;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.993126392364506;native;No Fences
79;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.pguvmah8/sequenceB_4 4 4 4000 5 0 4;seconds;0;22.881016492843628;native;No Fences
80;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.906588077545166;native;No Fences
81;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.69520616531372;native;No Fences
82;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;12.017770290374756;native;No Fences
83;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.509566068649292;native;No Fences
84;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.569009780883787;native;No Fences
85;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.883146286010742;native;No Fences
86;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.716145992279053;native;No Fences
87;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.67891812324524;native;No Fences
88;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.669208288192747;native;No Fences
89;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.693113088607788;native;No Fences
90;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.676375150680542;native;No Fences
91;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.543203115463257;native;No Fences
92;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.76493525505066;native;No Fences
93;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.659441947937012;native;No Fences
94;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.735811948776243;native;No Fences
95;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.rjpimm6c/in_300K.fluid /tmp/parsec.fluidanimate.rjpimm6c/out.fluid;seconds;0;11.530214071273804;native;No Fences
